match_id,puuid,championId,championName,teamId,teamPosition,individualPosition,win
NA1_5522853842,RqfW-E2dXjC0z2Zj_YHrmijUaj1K1XzVsXd_4OWRNHUPXcbGCcL2l1AY8R32e2PNKFkX8hUJD7S_Ig,555,Pyke,100,UTILITY,UTILITY,False
NA1_5522853842,hStbqpwinTQ7k4wdaPmFsEwvzp_3KwRc8RwDxZv5nRT5c3ffpUohrokvHUM4uwu7ceAEK8nCMT0bmQ,902,Milio,200,UTILITY,UTILITY,True
NA1_5521565497,bGLfP0S_ypFRxcKHWOOfhgWwZC6nyscHFqBjWVJ8gNGW8Qyep68iHfzzMz6hEUUmqla2b20fvmGbCw,101,Xerath,100,UTILITY,UTILITY,False
NA1_5521565497,0Ga7Q7jswHTC4PVhGBi046Y-RFFYc5Vv64xoFW-8lStKJGDFR88CkUsRShx0snRqL8mbWRtQBs3G0g,89,Leona,200,UTILITY,UTILITY,True
NA1_5521540319,jxWdJF-QTIkfYIt7U01sMkLfEn4v0VTzJYCRk1WTpqQguE0cRDDIFBFJuCyDwEOb2J6HvDHVas8tUg,235,Senna,100,UTILITY,UTILITY,False
NA1_5521540319,v2YZAcwBTeVd3OkLUmZ8tiZG8lNh-C1LsVSV353m5vBb65Bsdv4ZmRZzZnpTrPXpVf-l4pEveHq69A,50,Swain,200,UTILITY,UTILITY,True
NA1_5521522901,Wp_oOLDImca49a60X-WEHzpqjvMJ12Kod8YhXXWlKIlbqW15b9GcRFuJM_x-3aDGQ2KvdsimlvCZYw,22,Ashe,100,UTILITY,UTILITY,False
NA1_5521522901,jYb_2cAdwzQxE00LC95O84rJhjYZ3My4M3ilb5djiZ4RIhcA-2yE46QW1ctCVzxc6PGFrlFMKXs1Sw,350,Yuumi,200,UTILITY,UTILITY,True
NA1_5521496678,oBVPwagKZg3ULUBvAnE7YeldZoMTy3Tm3_WRJ1y0xgbEWsMo9LYt2ZceKP3YibUqIMKlEGpp-4wnYA,350,Yuumi,100,UTILITY,UTILITY,False
NA1_5521496678,VbD08krs6E1IewBikKFiIayKuh6mukos1a6bygu_2iMJS5hpaoovlmdmJDslg2TbWEyulC5ays2oqA,57,Maokai,200,UTILITY,UTILITY,True
NA1_5521467870,bBadJYSbcAnTDLeignHCYMNvFyRxsoR9mdKw7ET-tbbWTWB3qZm6ygCkMkZfF0EzGgUFJx4MmzGSHg,50,Swain,100,UTILITY,UTILITY,True
NA1_5521467870,iHt8RzpamP3vEzA_PgaQhKhj4WDcb31c99fxkq6RD-DxGzmHKnCKqTImz5gUMwX0GZgB59MAMJRagg,99,Lux,200,UTILITY,UTILITY,False
NA1_5521047937,rr2rlXM9742-J4AiB4POWJgwv9R17SjeVs5cdCTbJh-9HEy8ELkY1YXt9QIgegVAgoS6D3Q4vdmPYQ,147,Seraphine,100,UTILITY,UTILITY,True
NA1_5521047937,bdbmQNMEl4UFFfdNtV7PjXotH1wNM67AgbUyARleVI_Ti8w1lp2q9Ts4zi3iuI-Fr0l1B8VBRX8_ww,26,Zilean,200,UTILITY,UTILITY,False
NA1_5549447457,Him42IJ0N6putoSK19FEOVxEMuK6vx8hkga-QxWcoPABsbs5_AQ1tJnPg4JmVdHCP8FCmMQ3vUiDfg,89,Leona,100,UTILITY,UTILITY,False
NA1_5549447457,FjDK1fNaljfA2-JD3F3juQ1PuqeWuiJCcYnJBuu8wnmcd6hlaT48INb6Jiwo0DJlBgZ25hi_FtIaow,111,Nautilus,200,UTILITY,UTILITY,True
NA1_5545564504,DmwgU8Vl-pVhla-bGt2YwqSg8_bWBNVqWSNUMnlEJiZZ6mAmxKzis9Sv9e67XOhMHsDZc9MZSUvQTQ,526,Rell,100,UTILITY,UTILITY,False
NA1_5545564504,oOhe7-xg2FVh4-XIF4_-23qdGcSJge_pOB2rAGM2iwbRpx7j_0zCR7BUU-U9Ae5W3CwEZhyFals7EQ,432,Bard,200,UTILITY,UTILITY,True
NA1_5539320110,7iaPgPZUqySCw7qRKvRM20uWJRCMM_MOQqYvCXRRTf7-_wkLmurnyPsxilAPUJ0leWI1WEURxuiV9w,26,Zilean,100,UTILITY,UTILITY,False
NA1_5539320110,J9nqrkTgR-3Qgg1mQCarobEAGrwSf9GW8bHjFbbrnL1Vf8Z9zEQ-Bbwp-G5kEaHgho2PWuw3uYBVcA,897,KSante,200,UTILITY,UTILITY,True
NA1_5536853429,ejlEaAlA8S4C5RS5gCfIBR0Vym2PqTT9quVO5akQbLdgpKSL1XHZFJVpE7ExtWvLVicLr1Hd6fk-Bg,267,Nami,100,UTILITY,UTILITY,False
NA1_5536853429,TkJ5AAZ8JD4vG8tMJCRMOSMiFNvrkUCxsp77xN3-1yyzAJ_z1FP1V2eBjVNIbDMXKm9rZyA8BW0u-g,526,Rell,200,UTILITY,UTILITY,True
NA1_5536079720,YNxhSHuNJJ66L_xXTSOnVeQJlSrUGGSk_-RMC8En1H5adRaXlXmv9ZjhxtXY2z0shI5t6PD3SioDaQ,99,Lux,100,UTILITY,UTILITY,True
NA1_5536079720,UI_0YFLE88zRHg0N-J7hBKx5WjnNB-LOmgRvdn4aw10ZR0uojFkzSl75Wl-4CwLDV5uWyoVnIOF8CA,25,Morgana,200,UTILITY,BOTTOM,False
NA1_5535986232,riFD-OkMBdu2BuvsvyZUQNsmhxAZOBmVLqSIQpxvIp-ZDdOeNXAqgs4fET81FebJWMA6lsgIWb--zQ,555,Pyke,100,UTILITY,UTILITY,False
NA1_5535986232,MCuG1IGjYaLJL4RCJIFg3JbbcyqMI2gU2-sCt2cXOT4HsC5Ys-2EqNUSJZj_-3hDLUVqZOtqh3tZpg,12,Alistar,200,UTILITY,UTILITY,True
NA1_5535071036,9PX-hLvszY5guRWfvsgg_JRKKrxhDHES6yl2WYI5wUyvpqLUzaBk69oHxPQQATa764AixFv5-sJw5Q,235,Senna,100,UTILITY,UTILITY,True
NA1_5535071036,GlzjnoUpkFpgqjAJscMAuoYa8Mh53CWViw46gua0pnqA4qYsDF3Z0QUTk2FtnaqqPOrzzTpe6kotJQ,223,TahmKench,200,UTILITY,UTILITY,False
NA1_5534945477,j8CZUbNN9HiPVYyuqHbOUjZ2P8SXCJT8WgR-33y4I-Nd3ZQvJwC0QYtJFrxMUbWOb0k8IaXXy5PLfQ,497,Rakan,100,UTILITY,UTILITY,False
NA1_5534945477,GlzjnoUpkFpgqjAJscMAuoYa8Mh53CWViw46gua0pnqA4qYsDF3Z0QUTk2FtnaqqPOrzzTpe6kotJQ,223,TahmKench,200,UTILITY,UTILITY,True
NA1_5534913374,rJ4gei7Pm54LLbbbZg9FwuYDiSLeM5KAhvo9m7eA33vAgkWPpiE946gGt3_tK0w0EjCNsq_G4opMOw,350,Yuumi,100,UTILITY,UTILITY,True
NA1_5534913374,P_kYb-9qGTWFnrVxuuqM2uxarOdWPIXRL8I_N0XyThCsm5GP0Xubw4SVND3JaG7GDH1UjB_6vAGS6A,63,Brand,200,UTILITY,UTILITY,False
NA1_5534881405,qk-cL6hV8eQrug3jFpFNQi3rgwX3iRFGCkU-7B6MHN8kdGxzv6g7aWhYE1P2gGvKDjCtRmFmGW3CNQ,412,Thresh,100,UTILITY,UTILITY,True
NA1_5534881405,RxxbEqeOGbOTL59_2EOTW1bxMEECH31ihhSG1fcHlsH6YvcC6GuglZE6HmC8tC5hqbg5Y7HlpPo8yg,432,Bard,200,UTILITY,JUNGLE,False
NA1_5555111412,AzG_ohuD466TnXDnOiGjZNtC2fOSx4Pd-FUFRUl6yEgf-d3xl6FoNPyopCpVo5W0iX54sedAuf-46g,80,Pantheon,100,UTILITY,UTILITY,True
NA1_5555111412,GeTWH56uBqFAwsKleSqBQjNLJtv4abR9QgzB0z5RyxpZlJxprhTDWX-BZyHDF7mvhAl3JBlxGaokbg,89,Leona,200,UTILITY,UTILITY,False
NA1_5555020074,GPCwHlyi_2sTkAYnYKV1T2vvQ6jP-dLrQe9UoPmebFlUZoH865aqewuFUYbrcky3xulqogG7FTO-kA,350,Yuumi,100,UTILITY,UTILITY,False
NA1_5555020074,r3TrKOP33R0dV0VmquCDZIwjV0J9OAR46_vqJsk7q_L5XOgd033DlnZ4l5ydBlpL7EkxBdZy-1Ke8w,98,Shen,200,UTILITY,UTILITY,True
NA1_5554990707,ojGs-BQqcocn7hib09LghYYkhPzfGrQvlAYbxp156XSy2O9sGr_-j0tuQ47jxKUpeR18MvtPG8IHgQ,267,Nami,100,UTILITY,UTILITY,True
NA1_5554990707,3cJo2cG-fqCWxIWSEIc2BhmeB9pvKyPKBz5gIE9KX4BoioMNT4OadzHnJd2DAsm4OitpXSxkSYZdhQ,412,Thresh,200,UTILITY,UTILITY,False
NA1_5554812918,O1dsujpG4blKXYZlebF1U1NYb4v2khaPlzYZKx-BmiYpIOQPgBJomYMimqelEbMVzkLmGY7FBxae5g,101,Xerath,100,UTILITY,UTILITY,True
NA1_5554812918,Xg6cQF2Fw_n6SdxQ0tmN9TekNOLINkBjEgoA25AHPpA-Sf2UJV2U3SxuS9a5xXGa8qT4M2ThAj53PQ,50,Swain,200,UTILITY,UTILITY,False
NA1_5554690256,QYPpaCNAITnWQrqVymVRwj69SiXW4JSo8mchjyGEly7g-siMrqAxohErYrKq2tQ266_O05wzIr2S8g,25,Morgana,100,UTILITY,UTILITY,True
NA1_5554690256,sfvupaiZyPhz0xqNBx1QQ6aKRr741qeDOSjacwVnNa4-axJiSuOqCY_dGaIGVsRWUFwGpWfaT3NPTw,53,Blitzcrank,200,UTILITY,UTILITY,False
NA1_5554676587,Sa85sVLAtmVZ_Dqmfk0OcE6mw54IQN20fKLN1T4WMa5QGgoosTTZ5ni99CSWjdLJxwdd7zTO5HxQrg,161,Velkoz,100,UTILITY,UTILITY,True
NA1_5554676587,BCX3D-ZLDBVKjyTzEFbV6yf0nVGrsav6DlR7YbiESiYvpgL1VSImNAGFTzKBexG8RyTaeA_QwQj0yQ,902,Milio,200,UTILITY,UTILITY,False
NA1_5554416020,8us658C6EwjAfNjoFlXF5w66rX-oC4Jzp10GCYvjqVMrbiyEsjooG5-05lOSrLrz_e5XQZkDQPpA0w,40,Janna,100,UTILITY,BOTTOM,True
NA1_5554416020,ZUuLqF1sswlH-_vV2gFpAHFViePXVYVg7Q52ziztf-f3hXoaPU6QEXOexvDBrjGRxBdyz1Tqcb_tFw,25,Morgana,200,UTILITY,UTILITY,False
NA1_5554386542,qXf2m4C2rA62Ri1QYz9XCezx1wUIktSRjctJTGIoQeLgCuYv7SCQamboqZW-oXpnRpFVfNzuoB_MMg,63,Brand,100,UTILITY,UTILITY,False
NA1_5554386542,feadE4k4iSj1LqOGps3dPsVy_1kKYBiSwQ-f4ckF3MQ0xt6SAyXvy8D5aZRjg0ZvlQ-_uCdIOGyWBg,16,Soraka,200,UTILITY,UTILITY,True
NA1_5554047209,Vj7QzmDvbJDRuDOkuIxLreWha53c4K3Fm8qFikAfT2cm8C_ELkw4v27FHzgiKhGwZ5Hp_WrAAZZaXQ,555,Pyke,100,UTILITY,UTILITY,False
NA1_5554047209,Vl6i_5eJGUSEuhBL__7f_3w3-3l49BKb_PtWVpHOvJCff76B24FrczNh5duzswpjiantADgiiWY0aA,85,Kennen,200,UTILITY,UTILITY,True
NA1_5553880975,yGaj89EWY8O_I4Uw7d_01jiR8QWncmNGAOIiP61sOuEOZkvwE4YZ77Uu59jkcXh1STKWiM0X00jpdg,161,Velkoz,100,UTILITY,UTILITY,True
NA1_5553880975,HBEhi9sBqE7VqfS1OmK6UcJ-0K6ob-_1LYQ6Q-jVzrH2e9R6gCd0JX63GkLf8WjzKCavivA1xO23AA,89,Leona,200,UTILITY,UTILITY,False
NA1_5550502170,PbO44cMG610WqFBy9WwIYGCvjxsQoqkkYPaw--lOWi6WMcydU9WOsznmWwJFjqvVOA2UWHYw1Jjs5g,99,Lux,100,UTILITY,UTILITY,True
NA1_5550502170,tJ1vYbI-3z_ypetck61ET9YSzOi11cVDAemkJih1XnA73X-4-m2H-7svmCNuNSCTaFkBZ-na32AFtA,37,Sona,200,UTILITY,UTILITY,False
NA1_5550491279,tgf6NMKNQ_da7HYKd7MkVnaHB9zL4v1BCS_xnme0utPhtFxA1bkgO2AduPhyI7AY17KQUX_gwuHIbA,147,Seraphine,100,UTILITY,UTILITY,True
NA1_5550491279,gTe0J1c2bD0XqQyWS4aOSiBnET1uAfukiNti8V0AXmld5lzE_IJuweSwF-DPA_bZ7n8f-oglDaoaIw,412,Thresh,200,UTILITY,UTILITY,False
NA1_5550483464,KKvtd-K95bH21b4OxnFF6NTo6S4QBszghe5XDqQC9ARhmLQzaxLKDYB_GlMX4Pw2lVTxkpjFX2F5kw,412,Thresh,100,UTILITY,UTILITY,True
NA1_5550483464,eadw3Sh6iNATblCltgLw8Zvf0CzuOQzoYfoNFrQUH7ISvka1mA4xBCmGgucHfzm6N2tRQoRKCkmdeg,420,Illaoi,200,UTILITY,UTILITY,False
NA1_5550466340,-ghmGV-Hlm2n9tGILDUiH8nAuBHOmMnVQQszhbH7A_8nGTWQq_IxBSVwCmAxJbmA8CLeZghGMpMNOQ,412,Thresh,100,UTILITY,UTILITY,False
NA1_5550466340,H-ipxu1tfh9obZfGGLSGrpIlGMN7zt3Mh6eeFxwn6oNli42UYdNkuRRrjtNq3fuHhu0tJ4SlZkAcyQ,555,Pyke,200,UTILITY,UTILITY,True
NA1_5550452739,OumQ4MTBf0SSfF1W5b-9oA2RT-45U9vXPC5Xnu8HvRODhDGzIlYQzYmeclcQ05cCfRBYNT-7dcIVZA,25,Morgana,100,UTILITY,UTILITY,True
NA1_5550452739,2OleNWGmCCXCLdEXLgXbIU6r7ZOKHRU1ROuO3Vv-cX7T64Q-jWwJazs75Zwh4VmA_OhUmI8WsqFktQ,412,Thresh,200,UTILITY,UTILITY,False
NA1_5550352840,_55Vgz_NLo9qAY1c42iEa7kmnJjGi11Tnljy0X51hVwPgztjoECXA4XCDfxnkiCKW5HjJeFNvLgSPg,44,Taric,100,UTILITY,UTILITY,True
NA1_5550352840,cruC67Ahf0aBXLcHGSzUOgtpFMSMShmRDJGqTRqfP7Y6t7MtRupeBHzKKqdL9dCwF9n2oeGJKrclwQ,350,Yuumi,200,UTILITY,UTILITY,False
NA1_5550273629,oEFd3LO5oZICEq1-wd2mWSoim-ubM_134fCVaWr4mYSJMtFIIfvB-P0ZrIUuXSnvNIQK2Y7KZg6fkg,37,Sona,100,UTILITY,UTILITY,False
NA1_5550273629,sZHr3XiAwqL0rDy5lx1X89OQLPSYH2XGJLUFaRDW6oFbAMjitf7kanuHUm6ARV0jzsH7qR3LxszSTA,99,Lux,200,UTILITY,UTILITY,True
NA1_5550188767,J1BcvXjc7yqa_g7kz69T2eOqPoKhDB2SBRLl_S2X7NcuxDAuweJMDIqfhpc7TbrxzSuu7tuAUGqxdw,60,Elise,100,UTILITY,UTILITY,False
NA1_5550188767,ty0THN0I8g2GGpYKVf7x5NlWHmHgFECCdIkH4OxfsEMql8aJo2R86MrVZaKAUB_YcZWhHpLw-V-8OA,350,Yuumi,200,UTILITY,UTILITY,True
NA1_5268706477,XiTYPEJCI1x83z9uQLywu28qBfD4bWn9aLyLGONQYJmjtp1wt_5lxhSKEcZkol_sZs7Y0xcMILAZ4w,555,Pyke,100,UTILITY,UTILITY,True
NA1_5268706477,LEGwEIsgI02Fkz8JA_haoMPUIu_Lq91YgeUQmYDG4xlU185aANdX3XvXQRpLeXnkKmIQ1TJrviw3uw,17,Teemo,200,UTILITY,UTILITY,False
NA1_5268482352,d6i8i6LWU0g7FIAAnBdvMFvhkBfB8ixi9I59hEmG1LocZcT-WitZRW_Dy3tEYJ7MtXg1HzFso7-hrw,99,Lux,100,UTILITY,UTILITY,True
NA1_5268482352,A_pBmyUhTjrmQ6JKAJvVbykaS7E-NPAMVrZV2DnuvM8tFTLjyfu1u98OgsYnIXl2YTqX8YHFvvevMQ,80,Pantheon,200,UTILITY,UTILITY,False
NA1_5490970117,g85azKc7VazoK7EFwpF3jQWQGRUDt2qu3ifJJppMUkDqb1T5apmkNTRwfXZKTBqljd-hReAZ2_6x2Q,350,Yuumi,100,UTILITY,UTILITY,False
NA1_5490970117,LGCtPyoDxTk3kOTEHRvc_5Lzg6JNcxRun98VdKI8AVzr-KzJWyXqZ-Ty9_L0_PiYUpW8_pvcE4Q44w,40,Janna,200,UTILITY,UTILITY,True
NA1_5490953116,cdfELQYHjOdtJWfbdN2JcBLWam3DrhfBRdIZFXlKtGp97FJo-_JKJ0ytdaztQBlSCYUGJsGoO97Axw,89,Leona,100,UTILITY,UTILITY,False
NA1_5490953116,jGk0GJMfaEZtPw0V2yxpj33UM11hRQjlLgTyjqxLvwOhViLn6b7eECRrnZ7_FN6bz4_ui7IN18Zoxg,62,MonkeyKing,200,UTILITY,UTILITY,True
NA1_5490912470,BkqMfRKlZ_4RUzJ0FP0X_YTV_WVhd8K8T6MEZQX9rQaxDKZPVT2kby8xtUq3rvD2x0rTzjHA9RE9Sw,800,Mel,100,UTILITY,UTILITY,True
NA1_5490912470,wiqBa58c0fi4zz9dcgUi0WHYbHrPXjO4YZRUPmHLDHlvIPuNG2IBs_ayvpSVDpwL97jKF_y5V4R2qA,350,Yuumi,200,UTILITY,UTILITY,False
NA1_5490905930,lQ17k-zzj2INwrRDZZGJL2ryORW_p9xZF4pCsVNS8IwtdQJ_NwvcLGKUTWRe29ntYVmwIGNLUlXwCQ,25,Morgana,100,UTILITY,UTILITY,False
NA1_5490905930,vYy0FSd2X6NLeUwlFY5dJ-CQwnH-lyU48qD9Az2CxsJ8vsjXG05yWxHuLf-2qQBzCLRtOWz3pKwadA,99,Lux,200,UTILITY,UTILITY,True
NA1_5489310299,jucYm17eEAKMwxPiSPp916R-GvvfqOBFnRInp5Ti9BTlGx2bUTL_XJ3Y4EaqOspLMwE7kwUu0MLS9g,240,Kled,100,UTILITY,UTILITY,True
NA1_5489310299,_P2mapJv5CDew541HPMS2pExC5_MrJ5KGiumq1-dSV_7vkdBlyuapH82XYefxIck74N2M2RFw83_OA,147,Seraphine,200,UTILITY,UTILITY,False
NA1_5489300088,Ddm8mZIY8zLbfrEt5db5EXuiywPMWpvdsYusbSItqZgWdAL5leBSN1JZz91_3rg8skJ5EYartogJvA,350,Yuumi,100,UTILITY,UTILITY,False
NA1_5489300088,HHIc_VKum8ePNjTUiey51YYtVhCqOKZtUXZ4dyYS_pGAcX17k5V5CHoQDxPIX9pQARIsQ_sIJxawCg,76,Nidalee,200,UTILITY,UTILITY,True
NA1_5489291891,D9NgBfkbAUbFJZUh8wWFrsxCMY-0J0ajPsjoZ7Zqkh2xqvXXPqUroN8qmhiPnlbi-y9BsjnlcgaG1A,89,Leona,100,UTILITY,UTILITY,False
NA1_5489291891,HXwGui0WgGM09B1rMoACsdaYulCsL-icIVnwUdCkTr11hkJDeBsTOY4moGXVK8z4cbOVpzSEvPPnTQ,45,Veigar,200,UTILITY,UTILITY,True
NA1_5489289876,FPscSoozJ6W5iO0SElA1iLGHZPpEl9ohJ8tWn1PAlpVUTlc0zy8GvOUibeTFNYUbUYqTmIf_VCoZCA,350,Yuumi,100,UTILITY,UTILITY,True
NA1_5489289876,UlGCPigUwejv3m2quDiBW_W0oX0YVJvVDTZ09aIaFFSw1Ir2LJD1RjHouXwIGXQhheBRxiYmtQ1hTA,99,Lux,200,UTILITY,UTILITY,False
NA1_5489266322,u4AvprnwdyqSm1UhkzVJxNygI2bieGB_kkMTceWEM63c6R9esiutlJRLZN3ZGDtHtm1BkPjB2UPegw,29,Twitch,100,UTILITY,UTILITY,True
NA1_5489266322,Q7hiPfG3nwN9EU1N_lZUsYAZHXyRzDN5BAvWHocu7c3LwnB7wsdZzRtJRurVCj6_Vvwo9sIF_QG7pA,99,Lux,200,UTILITY,UTILITY,False
NA1_5489237718,GEqXL27Cb3qCKeQlfE0HAiLjMsbwozzDIuuEcaX-Vb93a0ptriwHy0ra5cqjL2rB1ZOyVcmYY2XxPQ,98,Shen,100,UTILITY,UTILITY,False
NA1_5489237718,jgtSp3GJfhCprCMRY7I8esiPCmQ1Jp-_IupvOdHn57vQg3eaUncsfy4z41k-MSGJKPmMF0OFd2Asew,16,Soraka,200,UTILITY,UTILITY,True
NA1_5538820176,GPMToH9YYKPV1iOkLyHNZVQgIWEdZXgKW66NhXdBEXITaT0aNq4NygTIkXp9iksRAGKtJhtajORbmg,32,Amumu,100,UTILITY,UTILITY,False
NA1_5538820176,Gmzq68VmLP4hGGcEDicgNrXceP1hudJoHkoHv-0Kpk15MqqZoskDnitP0PTeBatPT1G7EhGusQfATA,223,TahmKench,200,UTILITY,UTILITY,True
NA1_5537059963,yzVnsKbIAU7ZMKZuRJtYXVSpUZBR-i31etvtI1yufq1oWyilyZk8pu_YgXHPrnmQNdYAvr0-HSN72g,25,Morgana,100,UTILITY,BOTTOM,True
NA1_5537059963,XJYLR_vXgQGAvokmau2u3Yz1kPegoVTwPzPR6fgOELGnHgGao6M6Ti3G6XhCOXvCBRKNY-Yvnymhfw,254,Vi,200,UTILITY,UTILITY,False
NA1_5537021705,oLNci94zDLoSxVfTPS8mtYCpfaaSY5H49qUSHdJD8LMvcnRq1B29hQZAjJ11zG-jPkZfNvOkcoZGug,202,Jhin,100,UTILITY,UTILITY,True
NA1_5537021705,XDT0Z7T3l8eMfeECEQNjCyc1kIQT1vMr2nnQ-u1pd2cgekGz-keQ0fe6HRLHy5fCVJ2ByXhQ-39dog,78,Poppy,200,UTILITY,UTILITY,False
NA1_5537018379,ia0YSNJ3rkaX-2HLHwktXceDjjZWHZ1VEGdsm_AYbCU0d4UmiD8rRDDhApDnZo0k3mad6DJ_eLL9nQ,14,Sion,100,UTILITY,UTILITY,False
NA1_5537018379,brSWN0g94tdV-PWoh5tsWeTcapJgCiV83cX1fBUycn3Ff9HUAQSgUjdCk7nM0pK0OECIaBTltSVZEw,25,Morgana,200,UTILITY,UTILITY,True
NA1_5536994914,5u7MN0zXFz0Vqq23buW13gk89Xb3oVuD-jdR5fA4F_VZ_NSCcEsOwiIwHhOatFlj0k4YdWJR_DIGhg,902,Milio,100,UTILITY,UTILITY,True
NA1_5536994914,C0VtcMx0_QEdemaOyWfr6DOZK0QG_vp3eTpJzryHj26zKzshdjDyOllAIrgF8rl6GpxIKsDAQvixPg,147,Seraphine,200,UTILITY,UTILITY,False
NA1_5536965524,b6M0cOoUA9d9Ggcr1cB8L_Z1SX48QId2bEPmj3iMke-Gpc_HHTuiO14iUsTzOX5GsNN4sxBuSRJnbA,57,Maokai,100,UTILITY,UTILITY,False
NA1_5536965524,ephp6CBK8i4M-j35Xq2jil4qwmpWdz-XJp0z-_p2jdfdQlJqWtFn-F2jZ5zFYa2PIP1SaW4-CteigQ,90,Malzahar,200,UTILITY,UTILITY,True
NA1_5531966309,YveP-L79i73plw0oaS4YeAwK-_NcTKc7APCoKnnOkPpg9L40SJJFFE_S-FCahn-FTVbop8c4bAxK8A,37,Sona,100,UTILITY,UTILITY,False
NA1_5531966309,woE7R2SihKWHT4vSQ6yItyXpJP-KYDrijIGD41RNGOR4kY5PhEb7jCnFwK5atulVY03gerw5irgS6A,350,Yuumi,200,UTILITY,UTILITY,True
NA1_5523067119,xHyHCCO7M_JVhIJ7US8PRXwwy0uKCNjiNB--JeL9eDy-bG13QMfCUmn5Cwbusq0ztprpQ1AaQ20xiQ,63,Brand,100,UTILITY,UTILITY,False
NA1_5523067119,Fl6kfuM6SkWBSuViZRucMDp0IQMvVY134wQghsMj5oc8Hs57xCSdTRBi6NJFXzSDqz5KX5Ln-I0J2A,800,Mel,200,UTILITY,UTILITY,True
NA1_5452192281,4yGzKhUaxRZQ_7VBm6nWUEPnyuGJx4TS0csi4ujOeesgFS4u-XMLgHcAM1ebhxAfyQkjZgQHvSJGGg,98,Shen,100,UTILITY,UTILITY,False
NA1_5452192281,n_DAri_MR6d-6Y_Ht_KdcAiL5QMb08vd3BpSs75TzKvGKW2im3ZEzwcbKiekwDJfAHFBtIJ0akhJ1A,412,Thresh,200,UTILITY,UTILITY,True
NA1_5450380425,3IbfwlK_ATuCtWy8K2xX6fpcCH6KJGRor5R4d73jgTZfJ-XSln7kgST57rhGMI69UQY5HW2hkUPJ_w,101,Xerath,100,UTILITY,UTILITY,False
NA1_5450380425,LEJvOILAxf9e9W2vSKQRb7yzFZ05qhHL74vVet6THDjAl9BZ7CzEoWxUcYmBEZO9H14X_o4QY4nBUA,147,Seraphine,200,UTILITY,UTILITY,True
NA1_5506902762,yhX1HnZZpiLKyn_Otelvffwlh--1_vhxwoH5ls1KdveaWrt6f8pgZzPkf99FrYXHH8GG78fCaauKFA,115,Ziggs,100,UTILITY,UTILITY,True
NA1_5506902762,1xQCCofaCSZI0e6MJEolwxU6W2Y9oZifeh63W9b-e5UnFloccEafLfwR-RoaE_MHRnla_GNOzlC6Nw,99,Lux,200,UTILITY,UTILITY,False
NA1_5506886032,9z-AKvyy9oNJ9H-2JtcDDhdfPmA6BBLZaQO6K-Nckh3wWzNPT2aIZWvhHTAg6P805106Xzdvsl_NKQ,147,Seraphine,100,UTILITY,UTILITY,False
NA1_5506886032,FRulRWfMlK_0y0ALwZfrlP2-dh1LW4P4X_kzRpGGV3nfjeN5wyRlCI5P5O20qJbY3S-KsXRqSrTb5g,497,Rakan,200,UTILITY,UTILITY,True
NA1_5506871592,XOCwiInRA8KVJauu0NqI3pFbZruG3ZgUF-3zggs0YogNCdmBM01Zzl4UCDPsIxnOBtrK6046RbnR7w,80,Pantheon,100,UTILITY,UTILITY,True
NA1_5506871592,xP4K7bgWvBrxuYXUPsspqJAt2NmUaCBaaRshGvPgnAAvsCaCrebj4dZyZaJABHOOq8cZ1ff6sxh_mw,16,Soraka,200,UTILITY,UTILITY,False
NA1_5506865860,lrkWTF-bML6ki74Bxph8COq1sLwkfbY8MGS2xBAxrpqfAl1JRvAaOsUzFSDToHDnSu5vejorU1Fm2Q,16,Soraka,100,UTILITY,UTILITY,False
NA1_5506865860,WafoPbAZG5ZW6GHW_aBzazj2Ol_ZPcn0fwIQNAckV9PQNpMELysraO2iLFaQHrY6r9Jm6l9cxwIg_Q,147,Seraphine,200,UTILITY,UTILITY,True
NA1_5503669468,2DJJllZNWiFllyeXdpAzEdXob_BBWXdP3HkcOar4lunbhODncFzNEUTATCfyi8_fHEUffhVdNTdkhw,161,Velkoz,100,UTILITY,UTILITY,True
NA1_5503669468,4H9GcRfkGpb8vKrf3q9cBNjeMLb4BwKBW1RcuE_ZlmXKH_irMhhYtWHWh0vVF7gFjAOgAV_2n9ofpg,25,Morgana,200,UTILITY,UTILITY,False
NA1_5503646094,fHZfnOlAc5N-_vTkEsfj5ducriBmL_yX6KJZA6KfYPk338tbADKeWE2Kc9fQYi9-7L8L_kNy-Ffzrg,117,Lulu,100,UTILITY,UTILITY,False
NA1_5503646094,U-C4ZZij4m7NuFpx2B2T0nR7YGP91iOzIPG72XgK1J_DTQRd7nlTyUrYSbLJGOcysUGMKRxdV8on8w,99,Lux,200,UTILITY,UTILITY,True
NA1_5503622919,5I98AkxH_DKTAfBBLBlj8dJPpDtayEBXHsFZ4IjiCbfP-Vsy9ZEGJaUvEFOTrQ9zRJXD9nhLWc52qQ,53,Blitzcrank,100,UTILITY,UTILITY,True
NA1_5503622919,_g-ZJMOHGDGmbaV4tgVCjtW4z8yqpgU9tKbfI7_Pi9WJMsL5wY79ZY97NmHUcW_7RHZsh9o3BnNx0Q,36,DrMundo,200,UTILITY,UTILITY,False
NA1_5503605827,Zf4BmqTfTJH6sIuEPu8Ptk1d8nhTCRqX2wWCi0v3GNfWEakuYBHr2RfTLM4pkh8vdpkWhJujEQmhjw,201,Braum,100,UTILITY,UTILITY,False
